Threshold,suffix,ratio,offset,order,recursive
0.9,CHEMBL237_Ki_fp_RDKIT,0.9919261033185084,0.2,increasing_sum,False
0.9,CHEMBL264_Ki_fp_MACCS,0.786096256684492,0.2,increasing_sum,False
0.9,CHEMBL233_Ki_fp_RDKIT,0.9883166794773252,0.2,increasing_sum,False
0.9,CHEMBL262_Ki_fp_MACCS,0.9770114942528736,0.3,increasing_sum,False
0.9,CHEMBL238_Ki_fp_MACCS,0.9463087248322147,0.3,increasing_sum,False
0.9,CHEMBL1871_Ki_fp_RDKIT,0.9324324324324325,0.3,increasing_sum,False
0.9,CHEMBL4203_Ki_fp_ECFP,-1.0,0.3,increasing_sum,False
0.9,CHEMBL3979_EC50_fp_RDKIT,0.8477751756440282,0.3,increasing_sum,False
0.9,CHEMBL4616_EC50_fp_RDKIT,0.8865979381443299,0.3,increasing_sum,False
0.9,CHEMBL262_Ki_fp_ECFP,-1.0,0.3,increasing_sum,False
0.9,CHEMBL218_EC50_fp_ECFP,1.0,0.3,increasing_sum,False
0.9,CHEMBL4005_Ki_fp_MACCS,0.9806651198762568,0.3,increasing_sum,False
0.9,CHEMBL1862_Ki_fp_MACCS,0.991578947368421,0.3,increasing_sum,False
0.9,CHEMBL237_EC50_fp_ECFP,0.9333333333333333,0.3,increasing_sum,False
0.9,CHEMBL204_Ki_fp_ECFP,0.925,0.3,increasing_sum,False
0.9,CHEMBL238_Ki_fp_ECFP,1.0,0.3,increasing_sum,False
0.9,CHEMBL239_EC50_fp_ECFP,0.9285714285714286,0.3,increasing_sum,False
0.9,CHEMBL238_Ki_fp_RDKIT,0.9360902255639098,0.3,increasing_sum,False
0.9,CHEMBL228_Ki_fp_ECFP,1.0,0.3,increasing_sum,False
0.9,CHEMBL287_Ki_fp_ECFP,1.0,0.3,increasing_sum,False
0.9,CHEMBL4792_Ki_fp_ECFP,0.0,0.3,increasing_sum,False
0.9,CHEMBL239_EC50_fp_RDKIT,0.911864406779661,0.3,increasing_sum,False
0.9,CHEMBL4203_Ki_fp_RDKIT,0.8421052631578947,0.3,increasing_sum,False
0.9,CHEMBL235_EC50_fp_RDKIT,0.9506903353057199,0.3,increasing_sum,False
